NAME,OVR,POT
Oliver Kahn,86,90
Philipp Lahm,82,89
Lúcio,87,88
Martín Demichelis,80,84
Marcell Jansen,78,86
Bastian Schweinsteiger,81,88
Mark van Bommel,83,86
Zé Roberto,88,88
Franck Ribéry,87,91
Luca Toni,86,89
Miroslav Klose,86,90
Willy Sagnol,83,87
Daniel Van Buyten,82,86
Michael Rensing,75,88
José Ernesto Sosa,82,85
Lukas Podolski,83,90
Valérien Ismaël,80,85
Hamit Altintop,75,85
Christian Lell,67,81
Jan Schlaudraff,79,85
Andreas Ottl,71,86
Mats Hummels,65,79
Thomas Kraft,52,70
Toni Kroos,64,88
Sandro Wagner,52,70
