NAME,OVR,POT
Henrich Ravas,64,67
Serafin Szota,62,72
Mateusz Żyro,63,68
Martin Kreuzriegler,64,65
Patryk Stępiński,64,64
Dominik Kun,64,64
Marek Hanousek,65,65
Mato Miloš,67,67
Ernest Terpiłowski,64,73
Bartłomiej Pawłowski,65,65
Jordi Sánchez,65,65
Łukasz ZjawińskiL,61,74
Juljan Shehu,63,67
Paweł Zieliński,64,64
Bozhidar Chorbadzhiyski,63,65
Vasyl Lytvynenko,58,58
Juliusz Letniowski,63,70
Jakub Sypek,59,69
Jakub Wrąbel,63,64
Kristoffer N. Hansen,62,62
Patryk Lipski,61,61
Filip Zawadzki,57,71
Adam Dębiński,55,69
Fábio Nunes,65,65
Andrejs Ciganiks,63,67
