NAME,OVR,POT
Carlos Olses,64,81
Kendrys Silva,64,67
Adrián Martínez,63,64
Francisco La Mantía,66,70
Henri Pernía,66,66
Yohán Cumaná,65,67
Dany Cure,65,65
Arlés Flores,70,70
Francisco Pol,65,65
Darwin González,68,68
Charlis Ortiz,67,67
Aquiles Ocanto,71,71
Ronaldo Lucena,63,70
Guillermo Marín,61,74
Elías Arias,49,67
Mario Santilli,67,67
José Miguel Reyes,65,65
Ágnel Flores,63,63
Carlos Cermeño,65,72
Clyde García,60,74
Yackson Rivas,58,67
Ebby Pérez,57,57
Jon Aramburu,65,80
Ángelo Peña,72,72
Carlos González,54,60
