NAME,OVR,POT
Fabien Farnolle,71,71
Issam Chebake,70,70
Arturo Mina,72,72
Teenage Hadebe,67,75
Karim Hafez,67,72
Robin Yalçın,67,71
Afriyie Acquah,73,73
Gökhan Töre,74,74
Moryké Fofana,72,72
Ghaylène Chaalali,70,71
Umut Bulut,69,69
Mitchell Donald,72,72
Murat Yıldırım,66,66
Mustafa Akbaş,66,66
Sakıb Aytaç,66,66
Ufuk Ceylan,66,66
Viðar Örn Kjartansson,72,72
Thievy Bifouma,74,74
Rémi Walter,72,77
Ahmed Ildız,62,70
Erkan Kaş,67,67
Özer Özdemir,64,73
Eren Tozlu,69,69
Issiar Dia,66,66
Yiğithan Güveli,63,72
Şahan Kaynak,60,68
Semih Beyaz,59,59
Abdulsamed Damlu,56,73
Youssuf Ndayishimiye,60,70
