NAME,OVR,POT
Wu Yake,65,65
Liao Chengjian,54,54
Cui Qi,57,60
Jores Okore,70,70
Sun Jie,65,65
Rao Weihui,64,64
Zhang Yufeng,59,63
Dilyimit Tudi,59,63
Tan Long,69,69
Júnior Negão,75,75
Erik,72,72
Cheng Changcheng,55,55
Memet-Raim Memet-Ali,50,55
Serginho,70,70
Mao Kaiyu,52,52
Ci Henglong,52,64
Hui Jiakang,63,63
Feng Shuaihang,51,59
Zhang Li,58,58
Yan Zhiyu,54,54
Li Guangwen,56,56
Han Pengfei,63,64
Wang Jinxian,62,62
Liu Weiguo,57,57
Dong Honglin,54,54
Zheng Zhiyun,61,62
Wang Huapeng,51,57
Song Ziwenhao,47,60
