NAME,OVR,POT
Carlos Coronel,73,77
Kyle DuncanL,70,74
Sean Nealis,70,74
Andrés Reyes,69,77
John Tolkin,70,82
Daniel Edelman,62,77
Cristian Cásseres Jr,72,80
Luquinhas,73,74
Lewis Morgan,75,76
Omir Fernandez,64,69
Dante Vanzeir,74,78
Cory Burke,68,68
Frankie Amaya,69,79
Dru Yearwood,67,75
Dylan Nealis,63,65
Ryan Meara,65,65
Tom Barlow,62,62
Cameron Harper,62,70
Serge Ngoma,58,82
Elias Manoel,61,75
Wikelman Carmona,62,76
Hassan Ndam,63,69
Matthew Nocita,56,64
Anthony Marcucci,53,60
Steven Sserwadda,53,67
Curtis Ofori,54,74
Jayden Reid,58,68
Peter Stroud,54,67
