NAME,OVR,POT
Jamie CummingL,66,75
Tennai Watson,64,67
Jack Tucker,64,71
Zak Jules,63,67
Daniel Harvie,65,69
Josh McEachran,66,66
Dawson Devoy,63,77
Bradley Johnson,64,64
Jonathan Leko,64,67
Mo Eisa,66,66
Nathan Holland,63,68
Matt Smith,65,74
Paris MaghomaL,61,75
Anthony StewartL,67,67
Henry Lawrence,62,73
Franco Ravizzoli,59,62
Will Grigg,64,64
Darragh Burns,62,74
Ethan Robson,62,65
Conor Grant,60,70
Sullay Kaikai,64,64
Max Dean,59,78
David Martin,63,63
Lewis Johnson,52,69
Warren O'Hora,67,74
Joshua KayodeL,63,70
Dean Lewington,65,65
