NAME,OVR,POT
Ignacio González,69,69
Byron Nieto,62,69
Andrés Robles,64,66
Nicolás Demartini,62,72
Diego Torres,67,67
Eduard Bello,72,73
Marco Collao,65,66
Salvador Cordero,65,70
Jason Flores,68,74
Luis Guerra,63,69
Tobías Figueroa,68,68
Adrián Cuadra,65,73
Diego Orellana,62,62
Ariel Uribe,60,67
Paulo Magalhães,69,69
Fernando Hurtado,66,66
Maykol Sánchez,59,75
Simón González,60,72
Andrés Souper,65,76
Lukas Soza,64,71
Iván Ledezma,69,72
Nicolás Araya,57,67
Sebastián Ballesteros,62,72
Eric Ahumada,61,64
Cristián Rojas,64,64
Michael Lepe,64,64
