NAME,OVR,POT
Augusto BatallaL,69,79
Guillermo Acosta,70,70
Rafael García,67,68
Yonathan CabralL,68,72
Nahuel Zárate,69,72
Rodrigo Aliendro,67,68
Nery Leyes,69,69
David Barbona,69,77
Favio Álvarez,63,68
Luis Miguel Rodríguez,70,70
Javier Toledo,73,73
Emanuel Molina,68,68
Cristian Villagra,71,71
Nicolás RomatL,70,70
Gabriel Risso Patrón,61,70
Alejandro Sánchez,69,69
Gervasio Núñez,72,72
Alejandro MeloL,60,71
Cristian Lucchetti,70,70
Gonzalo Freitas,60,65
Franco Sbuttoni,69,69
Ismael BlancoL,69,69
Mauricio Affonso,68,71
Andrés Lamas,64,64
Francisco Grahl,63,65
Leandro Díaz,63,66
Matías Ballini,62,62
Mauro Osores,61,71
