NAME,OVR,POT
Oliver Christensen,66,75
Ryan Johnson Laursen,67,67
Kasper Larsen,68,70
Jeppe Tverskov,70,73
Alexander Juel Andersen,66,66
Jacob Barrett Laursen,68,73
Troels Kløve,66,66
Janus Drachmann,68,68
Aron Elís Þrándarson,65,69
Mart Lieder,67,67
Issam Jebali,68,68
Moses Opondo,65,73
Jørgen SkjelvikL,65,65
Oliver Lund,65,65
Marco Lund,63,69
Sayouba Mandé,63,67
Sander Svendsen,67,75
Jens Jakob Thomasen,65,74
Hans Christian Bernat,50,70
Mikkel Hyllegaard,57,66
Kingsley Madu,64,70
Daniel Obbekjær,53,69
Mads Frøkjær-Jensen,53,68
Jonathan Harboe,52,70
Tarik Ibrahimagić,54,67
