NAME,OVR,POT
Luis Malagón,70,76
Brian García,61,67
Fernando Meza,73,73
Fabricio Formiliano,71,72
Agustin Oliveros,68,77
Fernando MadrigalL,69,69
Rubén González,66,67
Alonso EscobozaL,68,68
Rodrigo Aguirre,69,70
Milton Giménez,69,73
Alan MedinaL,68,74
Heriberto Jurado,58,72
Alexis PeñaL,64,68
Edgar Hernández,62,62
Maximiliano Salas,70,75
Idekel Domínguez,66,77
Antonio LópezL,61,64
Facundo Batista,60,69
Luis Quintana,70,70
Arturo Palma,57,69
Luis Arcadio García,60,60
Diego Gomez,60,73
Miguel Pedroza,58,78
Nicolás Castillo,72,72
Rubén Castellanos,58,68
Ulises CardonaL,67,76
