NAME,OVR,POT
Jan Oblak,66,76
Ivo Pinto,67,72
Marco Soares,63,65
Edson,66,73
Patrick,64,64
Manuel Curto,64,69
Marcos Paulo,65,72
Tiago Terroso,66,73
Elvis,66,75
John Ugochukwu Ogu,64,72
Djaniny,71,78
Luiz Carlos,67,71
Hugo Alcântara,66,66
José ShafferL,70,73
Alphousseyni Keita,64,69
Rúben Brígido,70,78
Cacá,68,68
Jô,67,75
Robinho,65,70
Miloš Obradović,55,62
Luís Leal,64,67
Bruno Moraes,69,72
Hugo Gomes,62,62
Eduardo Gottardi,69,70
Maximilian Haas,61,63
Niklas Bärkroth,57,70
Abdullah Fareed Alhafith,60,70
Rafael Copetti,61,69
