NAME,OVR,POT
Ryuichi Kamiyama,57,57
Yuki Saneto,60,60
Kim Hyun Hun,62,67
Mizuki Hamada,62,65
Masashi Kamekawa,60,65
Hisashi Jogo,65,65
Jun Suzuki,62,62
Toshiya Sueyoshi,63,63
Hirotaka Tameda,59,65
Wellington,67,67
Shoki Hirai,61,61
Yuta Mikado,62,62
Shuto Nakahara,58,61
Hokuto Nakamura,62,62
Takumi Abe,55,58
Akishige Kaneda,57,58
Takahiro Kunimoto,59,71
Daisuke Sakata,57,57
Kenta Furube,55,55
Takehiro Tomiyasu,52,67
Shunsuke Tsutsumi,60,60
Yuta Mishima,57,64
Takayuki Nakahara,57,57
Koki Shimosaka,54,61
Riki Matsuda,53,56
