NAME,OVR,POT
Eduard Pap,66,68
Ayrton Mboko,62,66
Gabriel Mutombo,63,66
Alin Șeroni,63,63
Alexandru Țigănașu,65,65
Victor Dican,65,75
Antoni Ivanov,63,64
Cyril Zabou,64,65
Sekou Camara,63,68
Mihai Roman,62,62
Sebastian Mailat,64,67
Mihai Roman,63,63
Petar Petkovski,62,63
Andrei Patache,61,61
Rijad Sadiku,60,71
Răzvan Ducan,61,70
Eduard Florescu,64,68
Andrei Dragu,62,70
Kassim M'Dahoma,57,60
Gabriel David,54,66
Bogdan Filip,53,62
Cătălin Golofca,65,65
Virgile Pinson,60,62
Marius Cioiu,60,69
Gabriel Niculescu,53,73
Șerban Tomache,51,68
George Dragomir,55,72
Codrin Cărăușu,50,68
