NAME,OVR,POT
Richard Zajac,66,66
Tomasz Górkiewicz,59,59
Bartłomiej Konieczny,62,62
Dariusz Pietrasiak,62,62
Frank Adu Kwame,55,55
Marek Sokołowski,61,61
Adam Deja,54,62
Anton Sloboda,59,62
Damian Chmiel,63,64
Maciej Iwański,62,62
Krzysztof Chrapek,62,62
Sebastian Madejski,52,58
Konrad Kareta,53,60
Szymon Jarosz,52,58
Piotr Malinowski,60,60
Dariusz Kołodziej,55,55
Sebastian Bartlewski,52,57
Mikołaj Lebedyński,62,66
Jan Blažek,64,69
Fabian Pawela,61,61
Dariusz Łatka,61,61
Mateusz Stąporski,61,63
Charles Nwaogu,61,66
Przemysław Pietruszka,60,60
Błażej Telichowski,60,60
Wojciech Szymanek,59,59
Michal Mravec,56,60
