NAME,OVR,POT
Diego Sebastián Saja,73,79
Ramos,68,71
Sotirios Kyrgiakos,79,82
Daniel Majstorovic,78,82
Juanfran,73,77
Angelos Basinas,76,76
Pantelis Kafes,76,80
Panagiotis Lagos,73,76
Ignacio Martín Scocco,74,76
Ismael Blanco,73,73
Gustavo Manduca,68,74
Geraldo,67,70
Jürgen Macho,72,78
Tamandani Nsaliwa,65,73
Nikos Georgeas,68,72
Edinho,64,69
Agustín Daniel Pelletieri,69,78
Yiorgos Alexopoulos,62,68
Dimitris Koutroumanos,60,69
Perparim Hetemaj,63,68
Vasilis Pliatsikas,59,60
Panagiotis Kone,61,74
Giannis Arabatzis,56,69
Nathan Burns,60,77
Antonios Rikka,56,71
Panagiotis Tachtsidis,49,66
Panagiotis Zorbas,53,67
Giannis Fysekis,51,66
Michalis Pavlis,57,71
Savvas Gentzoglou,51,66
