NAME,OVR,POT
Niclas Thiede,65,73
Nico Ochojski,64,71
Torge Paetow,63,66
Daniel Mikić,65,65
Luca Stellwagen,64,70
Vinko Sapina,65,66
Tom Baack,64,72
Mael Corboz,66,66
Joel Grodowski,63,66
Yari Otto,63,70
Maximilian Wolfram,63,66
Patrick Kammerbauer,64,68
Tobias Knost,62,68
Barne Pernot,62,71
Michel Stöcker,61,68
Tim Wiesner,60,65
Eduard Probst,60,66
Nicolás Sessa,63,66
Nikos Zografakis,61,70
Oliver Batista MeierL,64,72
Cottrell Ezekwem,62,68
Jesse TugbenyoL,61,71
Stijn Meijer,62,65
Joscha Wosz,61,70
Mateo Biondic,57,73
Iker Luis Kohl,57,67
Leon Nübel,54,65
