NAME,OVR,POT
Artur Nigmatullin,68,70
Aleksandar Miljković,69,69
Mikhail Sivakow,67,67
Dmitriy BelorukovL,71,71
Brian Idowu,68,71
Petar Zanev,68,68
Mikhail Gashchenkov,62,65
Alexandr RyazantsevL,70,70
Janusz Gol,71,71
Darko Bodul,67,67
Pavel Komolov,64,64
Alikhan Shavaev,65,70
Nikolay Zaytsev,69,70
Sekou Konde,66,73
Felicio Brown Forbes,63,66
Dmitriy Khomich,64,64
Aaron OlanareL,68,72
Syarhey Balanovich,67,67
Saeid EzatolahiL,68,79
Fegor Ogude,71,71
Mikhail Kostyukov,63,64
Ivan Melnikov,61,69
Denis Vambolt,57,64
Alexandr Salugin,64,64
Alexey Gasilin,64,74
Stanislav Prokofyev,62,62
Kirill Suslov,59,63
Daniil Zuev,57,64
Anton Googe,56,73
Egor Sedov,54,72
