NAME,OVR,POT
Vincent Müller,61,75
Luke Hemmerich,64,75
Jonas DavidL,62,79
Daniel Hägele,67,67
Frank Ronstadt,62,70
Patrick Sontheimer,66,77
Simon RheinL,66,76
Fabio Kaufmann,68,68
Albion VreneziL,65,66
Dominic Baumann,65,70
Saliou Sané,64,64
Luca Pfeiffer,64,72
Maximilian Breunig,56,72
Niklas Hoffmann,60,67
Robert HerrmannL,59,60
Eric Verstappen,61,66
Dave Gnaase,66,72
Hendrik Hansen,64,69
Leon Bätge,59,69
Dominik Widemann,62,69
Yassin Ibrahim,60,73
Niklas Zulciak,57,59
Leroy Kwadwo,59,67
Johannes Kraus,56,66
Kevin Frisorger,52,65
Nico Stephan,49,67
Dominik Meisel,54,62
