NAME,OVR,POT
Soslan Dzhanaev,74,74
Paweł Zieliński,64,64
Božo Musa,63,63
Grzegorz Bartczak,62,62
Artur Pikk,62,65
Rafał Augustyniak,65,71
Joan Román,66,67
Borja Fernández,64,70
Omar Santana,65,65
Juan Cámara,67,70
Petteri Forsell,69,69
Henrik Ojamaa,66,66
Fabian Piasecki,63,66
Aleksandar Miljković,66,66
Elton Monteiro,63,69
Łukasz Sapela,62,62
Mateusz Szczepaniak,64,64
Łukasz Garguła,61,61
Hubert Kisiel,51,68
Kornel Osyra,63,67
Adrian Purzycki,61,69
Marquitos,65,65
Anton Kanibolotskyi,62,62
Tomislav Božić,64,64
Jan Szpaderski,51,65
Rafał Adamski,52,69
Mateusz ŻyroL,56,70
