NAME,OVR,POT
Even Barli,66,69
Øyvind Alseth,63,68
Daniel Kvande,64,69
Ivar Erlien Furu,61,67
Aleksander Foosnæs,64,67
Adrià López,59,66
Eirik Valla Dønnem,63,63
Mads Reginiussen,68,68
Erik Tønne,65,65
Michael Karlsen,63,63
Ola Solbakken,58,67
Mushaga BakengaL,64,65
Øyvind Storflor,63,63
Kim Ove Riksvold,60,63
Jørgen Olsen Øveraas,57,57
Magnus Lenes,58,65
Ivar Sollie Rønning,61,64
Erlend Tolnes Sørhøy,57,60
Olaus Jair SkarsemL,58,72
Magnus Blakstad,58,63
Erlien Vegard,53,60
Joachim Olufsen,56,62
Torbjørn HeggemL,55,65
