NAME,OVR,POT
Serkan Kırıntılı,68,76
Cihan Haspolatlı,67,72
Luiz Henrique,62,68
Koray Çölgeçen,70,81
İlkem Özkaynak,65,72
Ian Henderson,60,65
Murat Duruer,65,76
Elyasa,67,74
Calvin Sosibo,60,72
Ceyhun Eriş,73,78
Darius Vassell,72,79
Bora Körk,65,68
Suat Baş,61,68
Gustave Bebbe,69,76
Leonardo Andrés Iglesias,67,71
Ediz Bahtiyaroğlu,70,79
Barbaros Barut,62,68
Zafer Özgültekin,70,71
Bayram Olgun,55,66
Emre Aygün,57,64
Metin Akan,63,71
Ufuk Bayraktar,60,68
Semavi Özgür,58,66
Diego Padilha,61,69
Abdulaziz Solmaz,55,73
Serkan Şirin,43,65
Kaan Kanak,44,48
