NAME,OVR,POT
Arshdeep Singh,56,64
Hendry Antonay,53,62
Gaurav Bora,54,63
Víctor Mongil,64,64
Sahil Panwar,54,64
Thoiba Singh Moirangthem,49,59
Jerry Mawihmingthanga,59,62
Isaac Vanmalsawma,54,57
Liridon Krasniqi,61,61
Javi Hernández,67,67
Nandhakumar Sekar,55,56
Paul Ramfangzauva,53,62
Héctor Rodas,66,66
Shubham Sarangi,55,62
Kamaljit Singh,54,59
Daniel Lalhlimpuia,53,58
Sebastian Thangmuansang,52,59
Premjit Singh,49,61
Lalruatthara,55,56
Redeem TlangL,54,54
Kamalpreet Singh,52,57
Lalhrezuala Sailung,50,60
Isak Vanlalruatfela,50,62
Karan Amin,52,52
Nikhil Raj,51,60
