NAME,OVR,POT
Abdulaziz Takroni,59,65
Ibrahim Hazazi,65,65
Adriano Alves,65,65
Ali Al Khaibari,65,67
Rabeaa Al Mousa,63,63
Motaz Al Musa,64,64
Mohsen Al Eisa,63,63
Bismark,59,67
Hamad Al Rabaei,65,65
Eric Pereira,69,69
Yahya Dagriri,60,64
Faisal Zayed,66,71
Maan Al Khudari,62,66
Azzan Mqbol,62,62
Raid Al Amri,61,62
Nasser Al Saiari,56,56
Eisa Al Mehyani,60,60
Tozin,59,59
Majed Al Jafari,60,60
Ibrahim Al Zubaidi,59,60
Aboubacar Tambadou,59,59
Ahmed Abbas,58,58
Abdulelah Bin Mohammed,57,63
Ali Dhawi,57,57
Abdulaziz Hamsal,57,57
Abdullah Al Jadani,55,59
Sultan Mandash,55,65
Jumaan Al Dawsari,54,61
Saeed Al Hamsal,54,63
Yousef Al Shahy,54,61
