NAME,OVR,POT
Sondre RossbachL,65,68
Gustav Granath,62,66
Sean Sabetkar,61,64
Sebastian Ohlsson,64,64
Elyas Bouzaiene,62,67
Rasmus Örqvist,64,68
Christos Gravius,63,67
Joseph-Claude Gyau,65,65
Albin Mörfelt,61,67
Dijan Vukojević,62,63
Diego Campos,65,65
Justin Salmon,62,69
Erik Lindell,62,63
Seid Korač,62,72
Karim Mammar,61,64
Jonas Olsson,59,60
Nikola Đurđić,63,63
Damjan Pavlovic,63,73
Gustav Lindgren,56,66
Oscar Wallin,55,64
Alexander Hedén Lindskog,53,72
De Pievre Ilunga,54,80
Filip Järlesand,53,73
