NAME,OVR,POT
Bertrand Laquait,73,73
Brice Dja Djédjé,70,77
Cédric Cambon,68,71
Cédric Mongongu,70,75
Daniel Wass,73,76
Mohammed Rabiu,69,75
Olivier Sorlin,73,73
Kévin Bérigaud,68,74
Cédric Barbosa,74,74
Yannick Sagbo,73,78
Saber Khlifa,75,78
Stephan Andersen,73,73
Guillaume Lacour,63,63
Fabrice Ehret,68,68
Aldo Angoula,69,69
Eric Tié Bi,69,76
Miloš Ninković,72,75
Youssef Adnane,65,65
Sidney Govou,69,69
Diogo Campos,68,74
Djakaridja Koné,71,73
Jonathan Mensah,65,76
Clarck N'Sikulu,58,67
Johann Durand,60,60
Iheb Mbarki,66,73
Ali M'Madi,66,77
Hervé Bugnet,57,57
Hugo Konongo,55,64
Hermann Kabasele,60,68
Maxime Medaglia,56,64
Mickaël Salamone,61,68
Adrien Thomasson,52,65
David Douline,57,74
