NAME,OVR,POT
Juan David Valencia,64,69
Jonathan Lopera,71,71
Jefferson Mena,68,68
Carlos Ramírez,71,71
Álvaro Angulo,66,76
David Contreras,61,68
Iván Rivas,69,69
Jáder Obrian,67,72
Jefferson CueroL,71,71
Juan Otálvaro,59,73
Miguel Murillo,69,74
Andrés RenteríaL,70,73
Aldo Ramírez,70,70
Kevin SalazarL,68,76
Fernei Ibargüen,63,68
Luis Delgado,66,66
Mauricio Gómez,69,72
Gustavo TorresL,69,78
Jacobo Escobar,54,63
Jesús David Rivas,58,66
Jeisson Quiñones,60,70
Francisco Rodríguez,67,67
Elacio Córdoba,65,70
Esteban Orozco,55,71
Octavio Patiño,57,68
Camilo DíazL,55,64
Jhon Jairo Palacios,56,63
Juan Sebastián López,55,68
