NAME,OVR,POT
Džiugas Bartkus,59,61
Łukasz Mierzejewski,62,62
Radosław Pruchnik,57,57
Tomislav Božić,60,60
Damian Jakubik,54,56
Łukasz Tymiński,58,61
Łukasz Bogusławski,51,59
Grzegorz Bonin,65,65
Marquitos,63,63
Przemysław Pitry,60,60
Jakub Świerczok,62,68
Bartosz Śpiączka,62,66
Leandro,63,63
Paweł Sasin,60,60
Jan Bednarek,60,72
Sergiusz Prusak,57,57
Kamil Poźniak,61,63
Lukáš Bielák,60,60
Adrian Basta,65,66
Tomasz Nowak,60,60
Maciej Szmatiuk,60,60
Krzysztof Danielewicz,57,61
Silvio Rodić,61,61
Grzegorz Piesio,57,57
Sebastian Kopeć,56,65
Patryk Szysz,50,66
Dominik Mucha,53,63
