NAME,OVR,POT
Volkan Babacan,79,80
Júnior Caiçara,74,74
Bekir İrtegün,72,72
Yalçın Ayhan,76,76
Alparslan Erdem,69,69
Mahmut Tekdemir,73,73
Emre Belözoğlu,77,77
Edin Višća,79,79
Cengiz Ünder,74,83
Mossoró,75,75
Emmanuel Adebayor,78,78
Doka,76,76
Alexandru Epureanu,74,74
Egemen Korkmaz,73,73
Uğur Uçar,68,68
Ufuk Ceylan,68,68
Mehmet Batdal,72,72
İrfan Can Kahveci,74,80
Joseph Attamah,67,74
Eren Albayrak,74,77
Mustafa Pektemek,71,71
Ferhat Öztorun,68,68
Stefano Napoleoni,69,69
Hakan Özmert,67,67
Faruk Çakır,60,71
