NAME,OVR,POT
Yoo Hyun,65,65
Yong Hyun Jin,58,60
Matej Jonjić,63,68
Lee Yun Pyo,64,64
Park Dae Han,56,62
Kim Won SikL,53,59
Lee Chun Soo,68,68
Kim Dong Suk,62,65
Kim Do Hyuk,62,70
Kim In Sung,62,65
Kevin Oris,68,68
Cho Soo Chul,58,65
Lee Seong Woo,58,67
Kim Dae Jung,61,69
Baek Seung Won,56,65
Jo Soo Hyuk,58,59
Lee Hyo Kyun,61,62
Park Se Jik,56,61
Kim Jae Woong,62,65
Jin Sung Wook,61,65
Lee Seul Gi,61,63
Kwon Wan Gyu,59,65
Yoon Sang Ho,59,68
Kim Jin Hwan,59,64
Kim Dae Kyung,58,64
Lee Joong Kwon,58,64
Kim Yong Hwan,56,65
Ahn Jin BumL,55,64
