NAME,OVR,POT
Liam Roberts,63,68
Shay Facey,62,65
Dan Scarr,65,69
Mat Sadler,64,64
Cameron PringL,62,72
Rory HoldenL,63,70
Liam Kinsella,64,69
Danny Guthrie,64,64
Wes McDonald,64,70
Josh Gordon,62,64
Elijah Adebayo,62,69
Stuart Sinclair,63,63
Alfie Bates,60,76
Nathan SheronL,59,68
James Clarke,64,64
Jack RoseL,62,68
Caolan Lavery,64,65
Jack Nolan,54,74
Zak Jules,64,72
Cameron Norman,61,65
Callum Cockerill-Mollett,59,69
Kory Roberts,63,73
James Hardy,60,66
Tom Leak,53,66
Sam Perry,51,69
Joe Willis,51,69
