NAME,OVR,POT
Diego Pozo,66,66
Lautaro Baeza,58,62
Rodolfo González,61,66
Francisco Tapia,61,64
Pablo Cáceres,63,63
Juan Silva,59,60
Sebastián Domínguez,55,55
Marcelo Scatolaro,60,63
Gervasio Núñez,63,71
Fabian Bordagaray,66,72
Mauricio Gómez,62,64
Emanuel Vargas,56,62
Carlos Garrido,62,62
Christian Cellay,67,67
Francisco Alarcón,60,65
Hugo Díaz,60,62
Sebastián Sciorilli,70,75
Jean Paul Pineda,61,67
Esteban Ciaccheri,63,72
Joaquin Verdugo,54,63
Esteban Sáez,55,61
Jorge Valenzuela,57,64
Alexis Ferrero,62,62
Nicolás Peric,70,70
Edgar Saldaña,59,62
Franco Daniel Amoroso,57,64
Jaime Mejias,50,54
Juan Luis Mora,59,59
