NAME,OVR,POT
Soslan Dzhanaev,68,75
Vladimir Khozin,63,67
Ognjen Vranješ,60,71
Anton Grigoriev,60,66
Taras Tsarikaev,61,67
Deividas Semberas,66,66
Arsen Khubulov,62,69
Rudnei,68,74
Renan Bressan,61,71
Neco,70,74
Tamás Priskin,64,68
Dmitriy Khomich,66,69
Azat Bayriev,59,68
Zaurbek Pliev,59,70
Mikhail Bakaev,59,64
Royston Drenthe,73,76
Akès da Costa Goore,62,66
Aslan Dudiev,57,62
Alexandr Prudnikov,66,73
Georgiy Gabulov,66,73
Igor Khaimanov,57,67
Rodolfo Zelaya,60,66
Diego Maurício,66,74
Giorgi Chanturia,69,79
Dzambolat Khastsaev,57,67
Vitaliy Gudiev,57,70
Soslanbek Arshiev,55,65
Dmitriy Tikhiy,54,64
Batradz Kokoev,56,67
Mamuka Kobakhidze,58,71
