NAME,OVR,POT
Sašo Fornezzi,67,73
Christian Thonhofer,63,68
Pavel Košťál,62,68
Christian Ramsebner,60,68
Andreas Schicker,57,73
Mario Reiter,62,68
Patrick Wolf,64,68
Tomas Simkovic,61,64
Alexander Grünwald,63,70
Mirnel Sadović,60,65
Hannes Aigner,62,66
Ihsan Poyraz,43,65
Guido Burgstaller,60,64
Diego Viana,62,71
Michael Madl,60,75
Michael Stanislaw,54,63
Wolfgang Klapf,57,64
Václav Koloušek,64,70
Christian Haselberger,52,56
Thomas Helly,51,59
Bernd Besenlehner,55,58
Thomas Kral,49,59
Manfred Razenböck,56,59
