NAME,OVR,POT
Olivier Werner,66,67
Nicolas Timmermans,64,64
Jérémy Sapina,66,67
Grégory Lorenzi,61,61
Pieterjan Monteyne,64,64
Flavien Le Postollec,61,62
Tim Matthys,68,68
Mustapha Jarju,67,70
Arnor Angeli,63,71
Vuza Nyoni,66,66
Shlomi Arbitman,66,66
Cédric Berthelin,64,64
Peter Franquart,65,66
Matthieu Debisschop,62,62
Brice Ntambwe,58,77
Thomas Chatelle,66,66
Bahattin Köse,61,68
Dylan De Belder,58,69
Daan Van Gijseghem,68,71
Tom Van Imschoot,64,64
Aloys Nong,67,67
Quentin Pottiez,61,68
Kieran Felix,58,64
Quentin Louage,57,67
Adrien Saussez,57,62
Geordan Dupire,56,68
Brahim Barmaki,53,57
