NAME,OVR,POT
Abdul Manaf Nurudeen,67,77
Andreas Beck,67,67
Boris Lambert,64,75
Emmanuel Agbadou,69,76
Jordi Amat,70,70
Gary Magnée,62,71
Stef Peeters,72,72
Smail Prevljak,74,75
Julien Ngoy,68,73
Sibiry Keita,64,75
Jérôme Deom,62,71
Jonathan Heris,69,69
Benoît Poulain,66,66
Robin Himmelmann,68,68
Carlos Embaló,66,67
Isaac Nuhu,64,78
Jens Cools,69,69
Silas Gnaka,65,72
Konan N'Dri,69,80
Giannis KonstanteliasL,64,81
Leonardo Rocha,65,72
Emmanuel Sowah,63,69
Pierre Akono,59,70
Mamadou Koné,65,65
Tom Roufosse,60,71
Tyreek Magee,58,69
