NAME,OVR,POT
Itumeleng Khune,77,77
Ramahlwe Mphahlele,71,72
Lorenzo Gordinho,69,74
Eric Mathoho,72,74
Tsepo Masilela,72,72
Siphiwe Tshabalala,77,77
Willard Katsande,75,75
George Lebese,74,74
George Maluleka,70,70
Hendrick Ekstein,68,71
Bernard Parker,72,72
William Twala,67,67
Emmanuel Letlotlo,61,68
Sibusiso Khumalo,67,67
Daniel Cardoso,66,67
Brilliant Khuzwayo,69,71
Keagan Buchanan,68,71
Kgotso Moleko,65,65
Lewis Macha,64,69
Edmore Chirambadare,65,68
Michelle Katsvairo,64,65
Lucky Baloyi,68,71
Luthando Sixhaso,59,66
Gustavo Páez,63,64
Ryan Moon,56,68
Joseph Molangoane,64,64
Siyanda Xulu,68,70
Camaldine Abraw,66,67
