NAME,OVR,POT
Wadea Al Abaid,49,52
Abdullah Zayed,50,50
Ahmed Al Dossari,56,56
Abdullah Al Dossari,52,59
Hussain Hagawi,55,55
Hossain Al Nagai,59,59
Mohammed Qasem,53,63
Emad Al Dossary,53,58
Waleed Al Rajaa,55,55
Jasem Al Hamdan,62,62
Faisal Majrashi,54,54
Faisal Al Khaldy,54,54
Abdulaziz Al Harbi,54,54
Sadick Adams,51,53
Obaid Al Shamrani,59,59
Hani Al Dahi,58,58
Mazen Abu Shararah,54,59
Fahad Al Malki,50,56
Renan,59,64
Faisal Al Harbi,46,51
Tisir Al Antaif,57,57
Saheb Al Abdullah,59,59
Fares Al Ruwaili,48,51
Mohammad Al Dahi,56,59
Amin Abbas,57,58
Zakarya Al Haddaf,53,53
Abdulkareem Al Khaibari,49,51
Abdulraheem Al Khaibari,47,52
Basem Al Saleem,47,52
Hamid Fallatah,46,51
