NAME,OVR,POT
Dominik Reimann,63,73
Jannik Dehm,68,74
Dominik Schmidt,70,70
Hauke Wahl,71,74
Johannes van den Bergh,69,69
Atakan Karazor,65,73
Alexander Mühling,70,71
Jonas Meffert,69,73
Lee Jae Sung,73,74
Kingsley Schindler,73,74
Masaya OkugawaL,68,75
Aaron SeydelL,67,75
László BénesL,70,81
Patrick KammerbauerL,67,75
Stefan Thesker,68,68
Timon Weiner,59,72
Janni Serra,68,79
Mathias HonsakL,67,74
Heinz Mörschel,62,72
David Kinsombi,70,76
Franck EvinaL,63,81
Noah Awuku,58,75
Tobias Fleckstein,59,73
Arne Sicker,59,68
Yann Aurel BisseckL,61,82
Tim Siedschlag,61,61
Philipp Sander,58,69
Tjorve Mohr,55,63
