NAME,OVR,POT
Emil Hallfreðsson,71,71
Yuriy Zhirkov,76,76
Claudiu Keșerü,74,74
Kári Árnason,69,69
Héctor Moreno,78,78
Ahmed Fathi,69,69
Marcus Berg,77,77
Bojan Jokič,72,72
Dean Furman,68,68
Marcelo Martins,72,72
Kermit Erasmus,69,69
Petar Zanev,66,66
Róbert Feczesin,66,66
Alexey Ionov,73,73
Soslan Dzhanaev,72,72
Artem Dzyuba,80,80
Hólmar Örn Eyjólfsson,68,68
Aron Gunnarsson,73,73
Björn Bergmann Sigurðarson,73,73
Vid Belec,72,73
Ádám Kovácsik,69,70
Roland Varga,71,71
Aldo Corzo,67,67
Marvin Bejarano,68,68
Ioannis Fetfatzidis,74,74
Abdallah Said,72,72
Paulus Arajuuri,69,69
Trent Sainsbury,74,75
Magomed Ozdoev,77,78
Paul-Georges Ntep,71,71
Mihály Korhut,70,70
Máté Pátkai,71,71
István Kovács,71,71
Galin Ivanov,64,64
Thulani Serero,73,73
Tan Long,66,66
Ahmed El Shenawy,73,74
Jón Guðni Fjóluson,72,72
Darren Keet,70,70
Aleksandar Tonev,67,67
Milan Borjan,75,75
Spas Delev,66,66
Plamen Iliev,69,72
Kristoffer Olsson,74,79
Hannes Þór Halldórsson,66,66
Apostolos Giannou,71,71
Bradley Grobler,70,70
Maxim Belyaev,72,74
Gergő Lovrencsics,71,71
Rodolfo Pizarro,77,80
Georgi Milanov,70,70
Rudy Cardozo,70,70
Gabriel Valverde,66,66
Mahmoud Alaa,73,73
Marwan Mohsen,66,66
Andrey Semenov,73,73
Badra Ali Sangaré,67,67
Ronwen Williams,69,71
Esteban Pavez,73,73
Wilmar Barrios,78,83
Todor Nedelev,68,68
Miha Mevlja,75,76
Wilker Ángel,72,75
Amr El Solia,69,69
Sylvain Gbohouo,69,69
Vyacheslav Karavaev,73,76
Stefan Simič,71,74
Kahraba,73,74
Dávid Holman,70,71
Thulani Hlatshwayo,74,74
Roman Bezjak,69,69
Buhle Mkhwanazi,70,70
Matthew Ridenton,62,66
Dénes Dibusz,74,74
Wilfried Kanon,73,75
Abdallah Gomaa,70,74
Thato Mokeke,67,67
Tarek Hamed,77,77
Mathias Normann,72,79
Zizo,71,74
Daler Kuzyaev,77,78
Ádám Lang,71,73
Raúl Castro,65,65
Arquímedes Figuera,69,69
Nejc Vidmar,65,65
Mohamed El Shenawy,73,73
Ayman Ashraf,69,70
Thapelo Morena,71,73
Ingvar Jónsson,62,63
Yohan Boli,75,77
Miloš Degenek,74,79
Mamadou Bagayoko,65,65
Jacek Góralski,72,75
Andrey Lunev,78,79
Máté Vida,66,74
Clayton Lewis,61,69
Sifiso Hlanti,69,69
Kristiyan Malinov,67,72
Ismail Isa,63,63
Dimitar Iliev,65,65
Sebastian Szymański,69,85
Yordan Osorio,75,80
Nemanja Mitrović,68,69
Miha Blažič,64,68
Mathías Villasanti,70,76
Liam Millar,64,76
Thamsanqa Mkhize,70,70
Mohamed Awad,70,72
Ionuț Nedelcearu,72,80
Andre de Jong,60,67
Wonlo Coulibaly,68,68
Jorge Ezequiel Serendero,80,80
Edgar Manuel Guichón,78,78
Giovanni Luis Quintana,78,78
Daniel Martín Lenzado,79,79
Jaime Nicolás Frendado,81,81
Matías David Baldona,80,80
Leandro Agustín Baezo,77,77
Enzo Martín Riquero,79,79
Federico Luis Contedo,78,78
Saúl Marcelo Ardero,81,81
Luis Roberto Dálves,81,81
Leandro Miguel Sáreda,79,79
Pablo Nicolás Dárenas,75,75
Mauro Evidio Nérez,80,80
Egidio Maestre Schetino,82,82
Andrés Daniel Píriz,77,77
José María Sildero,82,82
Enzo Manuel Aguerro,79,79
Guillermo Luis Ichazo,76,76
Sebastián Bruno Luna,77,77
Vicente Damián Castro,77,77
Mauro Agustín Fagundez,76,76
Ángelo Damián Vera,76,76
Aleksandar Tsvetkov,63,63
Henry Vaca,69,77
Andrea Hristov,62,75
Saúl Torres,64,64
Ramiro Vaca,67,80
Adrian Rus,66,73
Santiago Arzamendia,68,78
Valentin Antov,62,77
Martin Minchev,63,76
Patricio Álvarez,67,70
Alan Zamorado,76,76
Alexander Aguilmera,76,76
Anthony Alfárnez,73,73
Enrique Sancero,70,70
Jean Carlos Veria,72,72
Jhon Monsario,77,77
Kevin Berlaso,76,76
Mathías Guerreyro,67,67
Segundo Mandíquez,81,81
Víctor Sabanter,73,73
Pedro Vaquizo,75,75
José Borgueray,69,70
Juan Mejídez,68,68
Jorge Breitez,67,67
Ángel Morenzo,70,70
Luis Conderia,70,70
Jhonathan Doriado,66,67
Erick Lardero,73,73
Juan José Santigaro,74,74
Carlos Lendezo,70,71
Santiago Herreyra,70,73
Bruno Vendaza,72,72
Rodrigo Mandive,68,68
Attana Deshpande,60,60
Abhimoda Chakraborty,62,62
Prakul Bhatt,63,63
Taranjot Agarwal,58,58
Tapish Atwal,60,60
Diasha Sundaram,59,59
Hantidev Bhandari,62,62
Bhadrashree Raj,63,63
Devindra Pillai,61,61
Durvish Raghavan,58,61
Bismeet Sidhu,60,60
Remil Nadkarni,60,60
Palkesh Nagarajan,58,59
Anudaan Sanghu,56,59
Amanpreet Varkay,58,58
Anvit Swaminathan,62,62
Madanapal Chada,56,56
Vihaan Boral,59,60
Gunjeevan Thakkar,59,61
Eelamynthan Suresh,55,55
Gajodara Chatterjee,64,64
Adit Ginti,60,62
Abhaya Grewal,54,55
Chapal Palan,58,58
Randhir Jayaraman,59,59
Anuvinda Khurana,60,62
Dinkerrai Bajwa,59,59
Omesh Patla,58,59
Dhwanil Singhal,57,57
Cheick Comara,70,73
Joyskim Dawa Tchakonte,69,73
Baher El Mohamady,70,75
Ivan Turitsov,61,71
Ivan Goranov,65,66
Mosa Lebusa,70,71
Simon Omossola,63,70
Afsha,71,75
Hussein El Shahat,72,72
Elijah Just,61,75
Zsolt Nagy,64,66
Mostafa Mohamed,74,82
Mohamed Hany,69,74
Georgi Georgiev,62,62
Viktor Popov,59,73
Daniel Naumov,57,66
Angel Lyaskov,63,72
Birsent Karagaren,64,64
Svetoslav Kovachev,62,72
