NAME,OVR,POT
Florian Müller,74,82
Jeremiah St. Juste,74,79
Jeffrey BrumaL,75,76
Moussa Niakhaté,75,81
Ridle Baku,70,81
Leandro Barreiro Martins,64,80
Danny Latza,75,75
Daniel Brosinski,75,75
Levin Öztunalı,73,78
Robin Quaison,76,79
Ádám Szalai,74,74
Karim Onisiwo,75,75
Jean-Paul Boëtius,78,81
Aarón Martín,76,83
Ronaël Pierre-Gabriel,70,80
Finn Dahmen,63,75
Jean-Philippe Mateta,77,84
Kunde Malong,76,81
Alexander Hack,73,76
Edimilson Fernandes,72,79
Stefan Bell,74,75
Ji Dong Won,72,72
Phillipp Mwene,71,74
Erkan Eyibil,59,79
Cyrill Akono,64,81
Jonathan Meier,61,75
Taiwo AwoniyiL,70,79
Jonathan Burkardt,64,79
Niklas Kölle,60,73
Niklas Tauer,59,78
Robin Zentner,75,79
Merveille Papela,58,76
Omer Hanin,58,70
