NAME,OVR,POT
Stefano Minelli,68,72
Daniel Cappelletti,66,67
Siniša Anđelković,74,74
Trevor Trevisan,68,68
Alessandro Longhi,65,65
Lorenzo LolloL,71,71
Riccardo Serena,63,71
Nico Pulzetti,68,68
Yves BarayeL,68,68
Federico BonazzoliL,66,74
Alessandro CapelloL,66,71
Jerry Mbakogu,74,76
Jeremy Broh TonyeL,62,71
Nicola Madonna,66,66
Luca RavanelliL,66,75
Davide Merelli,65,71
Michel Morganella,69,69
Davide Mazzocco,62,67
Daniele Capelli,68,68
Luca ClemenzaL,67,76
Eyob Zambataro,64,74
Luca Belingheri,67,67
Nicolò Cherubin,67,67
Pietro CeccaroniL,64,70
Matteo Mandorlini,67,67
Simone CalvanoL,65,67
Maks Barisic,60,66
Davide Marcandella,65,74
Alessandro Favaro,60,65
Andrea Cocco,66,66
